id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
4,0.00048029718022561246,0.0013747523745205005,0.0002480686834203544,0.0017643485474956836,0.0003572895425846265,3.4026973613082214e-05,0.0002258502179505973,0.0029500928744050667,0.000620104558295214,0.0010190253807207243,5.3941144315462e-05,0.0009157962479874622,0.0001642181344789579,0.00023145407232530782,0.0009070866826223738,0.00042335759745174944,0.0009050527453841646,3.18012291834826e-05,0.0013303462665447412,0.0008486253943956128,0.005499266257149859,0.00015542040140051227,0.0015023286295785087,0.0001629414744360051,0.0009865662259599553,0.00018147657798400676,0.003886452079919979,0.0033124449194750433,0.0002584871179439706,0.00027786673123465284,7.732752496730182e-05,0.0007233562506719601,0.0010584433469111915,0.0007246600175903402,0.0009424221671155766,0.001107639299524203,0.001045509686023828,0.0001846333825913814,0.0013059590320045604,0.00040972129026297077,0.000424657103360922,0.0008339845214597489,0.00024614564668606,0.00041905446969164954,0.0008756665564952155,0.001767876434278377,0.0038337457576654525,0.00012500342244691997,0.00028423241109538054,0.0016537048412573062,0.0016126923119102537,0.9025415373011647,0.000463492574069875,0.0010223083226709381,4.539585114543061e-06,0.0043061375118957695,0.0010530848699773895,0.0005431404638555451,0.0016462918260496974,0.0019721284011453666,0.0005547665890389143,0.0007364405666605342,0.0006590207686222546,0.00020593557318677943,0.000566674546453895,0.00012547272747337704,0.0013421165069689212,0.0003947748290861779,1.6545391386382232e-05,0.0002543967221785784,2.128487859103204e-05,0.0009898200739629334,0.0009070058267816621,2.0322300761735222e-05,0.003738989344213625,0.0012938924210438645,0.0005113979095803684,0.00031389663202773075,0.0010954344152498791,0.00022625900467709777,0.00039883530092066854,0.00013586675502275496,0.0007572223466592336,0.0011347695906964983,0.006887911634394382,0.0005980798645029843,6.953805653230329e-05,0.00015806461744550794,0.0019851846478238008,0.00022346319265650368,0.006751890901887132,0.0003586947213939976,8.650738202585193e-05,0.0004915810722082751,0.00011565691335143538,0.0002709812115652817,2.7631931697646958e-05,0.001190308526997355,6.548171131480832e-05
7,8.881962526528039e-05,0.0001959794138578267,0.0006119360427970889,0.00043422725226422267,0.001088398350650029,8.211740275455186e-05,0.019445503346052564,0.002086856426368805,0.00041883932844018337,0.001252725519188058,0.00010037062490954729,0.0017842793435961925,6.498072722909493e-05,0.00011890533177086177,0.00017032527509293677,0.0002464439482781344,0.0002729050504196137,0.034942497891074335,0.0005138582477390697,0.0008486907003236352,0.0010939514824529829,1.7829658173335618e-05,0.003172218833608177,0.0006699492008932349,0.00024399883063644045,0.0004376784053190661,0.00022332441671113525,0.0009365406630782357,0.0021673272755838675,6.355495045321991e-05,0.0055704665243862545,0.00012054722260241553,2.7797895560062786e-05,0.00010256675069551997,0.0004608637565522096,0.0008192272852360007,0.005707580875419055,9.50751230236111e-05,0.00027246137679505934,0.0015644098196521015,0.0018661637446678234,0.00019566543039412011,0.00038959092762628946,0.0005247125638106205,0.00017324072861571723,0.0006789860178937016,8.327938179001142e-05,0.001894522391909957,0.005822552140151692,6.539067124230667e-05,0.8116936592219491,0.0013240636416055056,9.674585057911961e-05,0.001927479810187422,0.0015286165753098887,0.0011657693249138871,0.0002424329694657662,0.00031929231262370854,0.0009357507491045673,0.0006694713793921213,0.0006682865173038868,0.002740995685537972,0.00020459562821000538,7.094837176739161e-05,0.001817418029187876,0.0010238266391646537,0.00019180314106644647,0.00020768286904893565,0.0002866052594550102,0.015005712133289875,2.4645238931947576e-05,0.0010990603133221272,3.857704443690913e-05,0.00018325730677041377,0.00031513920631622824,0.0003726465145534363,0.002276389082914605,0.00014766622218876318,0.01982653646081175,0.00019809060189263943,0.0020182733442619953,0.0017034525758860325,0.004241963383231493,0.001729468414556817,0.001207282865713842,0.00042033937989721963,0.0038273207242259374,0.001957556316654318,0.0002460598082596537,0.0010449599042130294,0.0002367730128562298,0.00029253690037145386,2.171293280551641e-05,4.0737666191925795e-05,0.0008575693402266544,0.0009294479014121303,0.010877981639686493,0.0008731577497292152,0.0006401078455117317
9,7.406583462501625e-05,0.749102302794711,0.0016150133303030113,0.010583210598625232,0.023674762325206086,0.0015833611426022873,0.00022559757298841622,0.0019745117500633656,0.0004059401360076025,0.0038246982216105807,0.00039417661877513377,0.004269616184790707,5.9884992086547135e-05,0.0003991284805144144,0.0022057424407940745,0.0007583782401461365,0.010935272860310687,1.7607106230930054e-05,0.0003326881430347554,0.003793850239741236,3.805278857930607e-05,0.0025134057457266287,8.66038716831156e-05,0.00015989910318731982,0.000568987830540141,0.012805403475182487,0.0007546121196875083,0.00031854346929536804,0.0003784013322056449,0.0012886693500330881,0.00022922803700487038,0.002286805069665417,0.0019582264590346406,0.010240117415146572,0.0013590854328666704,0.004104145594248271,2.103637891119161e-05,0.0008983289973744192,0.0001568654746769389,0.004305037831000969,0.00047224899626534294,0.0001672474530899541,0.0008333209962800435,0.0001443610059338226,0.0007771459989904491,0.0021396844393301536,0.0002681496336958411,0.0004441085499030374,0.002552450562468281,0.0005882752283646023,0.0004244578654736779,0.0001888847526171838,0.0023006713608408023,0.008200635319035964,1.3017114126347154e-05,0.0001991780299009872,0.03970612315922018,0.0020931134054480056,0.00020891292646493643,0.00032686745629179395,0.003212310737662181,0.0006949824389646678,0.0016714198481019265,0.0016359268332532151,0.0003830609026604048,0.00014657982824347677,0.0023781577301944003,0.0003589922227917693,4.356720369153839e-05,0.0015442091956618337,0.00034335127218735104,0.002201560167356678,0.0023670031398098806,0.00044316946443477426,0.0011328658233376212,0.0008487647982085088,0.00020001773397235542,0.00044192589230455806,0.0004049561906265398,0.0005335503406877222,7.44862254571681e-05,0.00011511296412705261,0.00041847094407880287,0.00015917434281221345,0.0006946376887474304,0.024926555073164085,0.0006670536797033016,0.0015720845178422468,0.000659349638158692,0.003223649061920729,0.0007908882228251322,0.0001592087451848391,0.00010639947185538478,0.0022573025414909837,0.0008492423718534861,0.0008218335860977355,0.0005956502727481755,0.00157652397348339,0.01659588587133845
12,1.6300364837484208e-05,0.03955491206859732,0.001390723554153918,0.00028161743186454164,0.0012639497551825358,8.907735560013517e-05,0.0003778369149511785,0.00034545614856256986,0.0001351258300485991,0.004007140911251156,0.0019183853614150753,0.0008613363901285787,0.013448416292753873,0.01627672875537329,0.00032484891733202705,0.006399338337399322,0.0003439935890175314,0.0006149625236212782,0.001933932739851544,0.710524309724582,0.000900106550705298,0.0017802391099021578,0.006753798047672421,0.0033437458721539666,0.0007045179235413029,0.0015106628969184218,0.0001473265833809865,0.03126862922291174,0.002017970092989561,0.00023556431393978265,4.95744817340758e-05,0.002105795969159131,0.002024977403663406,0.0018052627737677681,0.004339383738851982,0.0007527852573750241,0.017784457240124653,0.0007519134687952301,0.0007070541471870512,4.6539905580908475e-05,0.0007957743930502418,0.001571605109080583,0.0016827511096712043,5.895964572012583e-05,0.0006024216077244146,0.0007804855393303041,0.0005631673971883686,0.009607816776019209,2.2295075935272192e-05,5.192855124582886e-05,0.0010860312747637186,0.001066928270037999,0.0035679421209214557,0.00036008696091154003,0.003764375945914007,0.0006309846764560404,0.00023397395674376752,0.0009257579235382071,0.003078401790126234,0.002364212236379682,0.0012086295995183917,0.0007816471955173012,0.003456964671561958,0.0027707948320714448,0.0022947846184867404,0.0031913313755176195,0.0005231367996702663,0.0021152304384834315,8.599982615232995e-05,6.278962135929428e-05,0.00014084564312375538,0.0004466364313898009,0.00010381733182232165,0.0023424844456576676,0.0010120936551661853,0.0015631580015151515,9.499206934085924e-05,0.0025223804958224238,0.0031877883456532708,7.552516524845867e-05,0.0007498021790101691,0.00013315609032997245,0.007381396793993622,0.0005871787654095474,0.0009142945695120811,0.0021554452624557496,0.0021472575346382704,0.00015524149364192478,0.0008240506083857477,0.0010178413823383528,0.000624938137422751,0.0006909348156822139,0.0009068520771213175,0.0022441055919348025,0.00023999141839554285,0.02377176371848982,0.0004747208272124042,0.0003824595160870309,0.014662940327222899
13,0.0011295138919733792,0.0001291712494468567,0.0005894571078733669,2.827818000004067e-05,0.0004916209104950662,9.020143121859429e-05,0.00041959973441620644,0.0004418590626771253,0.00019579275908333192,0.002147026612717913,0.00039287406017518274,0.007213367751110056,0.0028271589272798937,0.0018376536197374793,0.9097003696088706,0.001342124697636318,0.0031002192321448957,5.633471685705098e-05,0.000350400783378905,2.034219444781543e-05,0.0005913847951633182,0.000413786834468206,0.0022605364043258936,0.0003434640255513149,0.0001506976060804931,0.0007098931994245504,0.0011346449403025758,0.00015453653846729987,0.00012819810927530183,7.938922022088925e-05,0.0010925443758527437,0.00022802949837227504,0.0009589691056241724,0.00011835273411746389,0.0006901262599369195,0.0010396975533588813,0.0006283115934442105,0.00021298221719891504,0.003154128805220195,0.0006441736244341712,0.0010215166891285594,0.0002068841931776251,0.0010431849921438386,0.0018351920132779675,8.030814720070993e-05,0.002375328436794282,7.937320989197101e-06,0.00043140536401895077,0.0010496210654082282,0.0008853675563630316,0.00030910918491318417,0.00013062402479519354,0.0009023170178545367,0.0012101236214070053,0.0022857292134910285,2.3906404729138154e-05,0.00010676032661391361,0.0004041522126011829,0.00010856948470455358,0.00010382671953720401,0.0009867043252549247,0.0005012572650440029,0.0001663344465061019,0.001902236283903,0.0008927826922287611,6.735615746732516e-05,0.0011431883289053399,0.0007839523673530378,0.0006419928891572541,8.190357089049993e-05,0.0041913563814987165,0.001007172366892968,0.00029683196115793883,1.1915316858742634e-05,0.0026489078866418925,0.0001605146704185854,0.0006666187424045158,0.000414042895135166,0.0002519080469885602,0.0008721020638177175,5.847122540602257e-05,0.00019787645581700636,0.0014312023396270072,0.0009902167963541254,0.00033807197295068937,0.000466738810344372,4.918496681897274e-05,0.0006309309412929307,0.000961628841801929,0.0009291447684694399,0.001556616064500193,0.0006963095057027121,0.0006023083052045893,0.0015431155083356232,0.0011521485127795096,0.0005758606055326469,0.007138756199791945,0.0006892768597454707,0.0005439846994707054
16,0.004465806439009627,0.0006195930022523941,0.0008564420009263317,0.5560748877776307,0.0016910395850641166,0.0006258565614210527,0.0015494403059759998,0.0066782078874941,0.0008020213750054695,0.0008822485306608543,0.001187380066681857,0.0008589032339825386,0.0017318097472826285,0.00325563022105738,0.0027653473600254097,0.00444467732619223,0.0019390085234652081,0.0004403813287336757,0.0013902823799705204,0.0033494597869428632,0.007236129558024245,0.003944745460362237,0.0027001127071752495,0.002312003447097746,0.003119433985235874,0.0016259299897892871,0.003605643054887641,0.00044326092336752074,0.00029961047447922806,0.0001142930728618309,0.0009315627234273119,0.000252195765343384,0.0029914759063149445,0.0006141045708907895,0.003946050614535326,0.0020772675576898065,0.0015150039658986174,0.0014731407749892721,0.002714708475469696,0.0025587469515962733,0.004279378506790904,0.014886412158257225,0.009153134635621611,0.017286995700508546,0.0017001725875050136,0.004588991183587874,0.0033302369142604277,0.0005918906298954427,0.0012993657066882663,0.0009808932736715896,0.0005454826699260894,0.001962539239420381,0.03619682232916122,0.0013290691539092295,0.00033450868790660247,0.0043189247450812086,0.00095396499710523,0.007934122842926637,0.007831435779347357,0.0027366169765161786,0.0009692275553010213,0.00040384646931678267,0.005242001610238849,0.001675815262842108,0.00029971306688013794,0.0021202480649778893,0.00020603343722142898,0.01658470246837512,0.0022302589259344135,0.000729522017409675,0.001214062566837538,0.0101227852263815,0.0009667428279898411,0.0003604567810567523,0.0016264463250676778,0.0038605668609470946,0.002507903396519087,0.0015586521256959998,0.0005990594746909958,0.0013032720116836981,0.00016974456664224248,0.0023136763405458035,0.003401899258962125,0.055904247859188946,0.000995378313657035,0.002688115409570492,0.05398824999076954,0.0006314561519871455,0.0005553163764883797,0.0039543742254719025,0.003033381934320253,0.0006880062216479961,0.000265298582142763,0.019624558482360388,0.00923277189717568,0.0013010072570649844,0.0029918171131301328,0.01165814660659734,0.009696434799610801
19,0.0013410532614176532,0.0009675764281734418,0.00044125963599372844,0.8485279946516104,0.0006697402028130766,0.0001614948248099703,0.0009173064212890458,0.0005007293540832273,0.000575897518583403,0.0012338992784359643,0.00019036769952130762,0.0003128058270747585,0.0012024376996536271,0.001642705048237654,0.0011420043906494478,0.0017610945481944579,0.003617877045545724,0.00010185023015772538,0.0008658174986195346,0.0015867009853376107,0.0007868041301312504,0.00036698047602594933,0.00040495659023260833,0.0005742372414527904,0.0012861933900181074,0.0019011029740942974,0.0003278700568529759,0.00032113851038784554,0.0007218057561345407,6.0702103006191e-05,6.689055162061964e-05,0.0017129389946282758,0.0011330853499245883,0.00034132162327512455,0.0014169525358685247,0.0015224998986536572,0.0018095917536658864,0.0008160233524059792,0.002434962479780344,0.005859811559665248,0.00022763289992049657,0.002217906252101625,0.0021090998671882714,0.002950546643097171,0.0018869988602831988,0.0014337677318447956,0.00303627278807116,0.00040662423321963226,0.00013117149866065833,0.0004676723559033311,0.00189945684846736,0.0005061631696343092,0.0027616480743433546,0.0012037274067885756,4.317023026842203e-05,0.00010113815179447172,0.005021226204326543,0.0011033916621893706,0.003716328295731551,0.0017618831096019047,0.0016767977376168483,0.00038092850129530707,0.0010365750381022552,0.0009100474025095606,0.0008324670221935551,0.011247826413045581,0.0004771088017168828,0.0027281101082572254,0.0036121600138576747,0.00024427785478094545,6.560329671257866e-05,0.0007822896872100169,0.0002784919688064644,0.00012355485993724089,0.00030598474204809986,0.000517616075320137,0.002844508812022965,0.0010464316303311072,0.00013757977705665498,7.962996113863456e-05,0.00015118256927026285,0.0012110301477496472,0.0018643656127316696,0.0006305726442409502,0.0006956387149042693,0.0006040999148270054,0.000744824820628845,0.002799292425818277,0.00030352922121672286,0.001221192761786671,0.0013601230890062362,0.0017586707866441033,0.000522162577127747,0.0012515847830395328,0.023738101164130592,0.0003476789469855608,0.00012779571465218218,0.0008525927702998072,0.005875263469517527
23,0.0005593576467767364,0.003816993468975977,0.0024439557665275054,0.016710111758103496,0.0007438377890041848,0.011694717934317238,0.0007396849183591706,0.0014329635431844293,0.00043770626708052035,0.0013784027648693277,4.7472543783800746e-05,0.0005678611796704343,0.003491827012887344,0.0037039589911574016,0.0014333349627926983,0.032584049653796535,0.00040724713901236527,0.0008656892238384483,0.0018618106070891816,0.00026199494461311336,0.00467884034989197,2.7154746810532422e-05,0.00014184057447443413,0.00019672281944803775,0.0007845175724702521,0.00026462751826906956,0.0005725880858472703,0.0005543290689125419,0.5227397352069403,0.13424393748362734,0.016958709319118397,0.0018636275493450832,0.000161863962440285,0.000261329945776132,0.0010600030049067713,0.0008729296747568056,0.00032125222926974984,0.009811693667224019,0.000169666532607461,0.002507465589468191,0.00011818253976392837,0.00023821435631972467,0.06562964451366832,0.0013279162208351407,0.0003930347372062522,0.0010459383191331513,6.0828522841048696e-05,0.00023716012211566595,0.0034262888927099203,0.0006723335710647475,0.0007561472844200175,0.0032545804587246416,0.00010950323172848042,0.0025032834799714296,2.7585054166270466e-05,0.0029960506701590347,0.04147612733189622,0.0007710862014289271,0.0035807673758060047,3.066549059631728e-05,0.00038139854690963284,0.0010295477719830545,0.00033022887114566473,0.0014842200865898703,0.00023272703941324663,0.003940835639813161,0.014387473490031685,7.249682432317234e-05,0.00012381476546344773,0.00015711792724138339,0.0009401333492595797,0.001754281352262553,4.027951010529542e-05,0.00031949953460931276,0.0003736660646753431,9.23345380317072e-05,0.0098623046533969,0.00016314247571480768,0.0014677691705563623,0.0002012677861189259,0.01598684865850661,0.002962065344246008,0.0008399551186172283,4.555370789132216e-06,0.0033173671322702606,0.0010194744770914707,7.186508173011405e-05,0.00609798791080771,0.0006163967038770347,0.0003820178051980261,0.000840838575179528,0.009260463774185422,0.00014322678988018935,0.003929105862582936,0.00016548307101634264,0.0003634597328980292,0.0007032909514862785,0.0001903011225762938,0.0037196057274166694
24,0.0025499530881313106,0.0020680942684125226,0.0010149700159150317,2.9105918031083773e-05,0.00013109523949568952,0.00625389665129701,0.0005076187475587667,0.0007935156124954128,0.007817118837976545,0.0003702544422640415,0.005206859729939639,0.0003244513176266376,0.00010702002636831307,0.0006645959228728973,0.00014297374970348962,0.0003602247122844387,0.0007296407031274934,0.0001530094476421694,0.00039833618406806906,0.0005476409170367256,0.00019711324007922487,0.0012933816882732933,2.7668513295073475e-05,0.0011059177986987617,5.44702913942903e-05,0.00026181349622010126,0.0014573203644828471,0.0004714578164832925,0.0004990530976696893,1.675754162769032e-05,0.00011887651722518861,0.00020959333109565905,0.00033944613432196493,0.0004497193887194884,0.0007910838167465474,0.00017004172233829268,0.0007615149535959658,0.0001381040817228401,0.00016582029542433927,0.007307628738211642,9.064426015100368e-05,7.765126336382092e-05,0.00019291801586858475,0.0006846180089167856,0.00039454305721569997,0.0006261069499374352,1.106799158852455e-05,0.0003150673943021248,0.00044787568462794286,0.0004938351611724046,0.00018979111847998537,0.0005466558577306861,0.0006616158414353944,4.419509875519425e-05,0.0013310496554029064,0.00018034567600143912,0.0002066886591909001,0.00013670311920239837,0.004492551500113471,0.0015428354309354809,0.00039942900829706754,0.0005627487407951187,0.00013692573511743294,0.0003391742554387177,0.0002450968709600333,0.00020550925374623712,0.00013644166625641915,9.304719822340395e-07,4.2479205952127305e-05,0.002913945063332149,0.0030916887844661756,0.00042536162276655336,0.0028893271749917894,0.000361851492533249,0.0007535479625317171,0.0002018486947383275,8.47288741486141e-05,0.00105121726499317,0.0026469536586821627,0.001014136273952378,0.00025883445831898974,0.0002465030340697547,0.00026658053774049106,0.0007492310123097856,0.9153046116258703,0.0010901277442347094,0.0002688700920763629,2.9612082518260407e-05,0.00020189816914468572,0.0010705832511268393,0.00018077523784501649,0.0005731327895463955,0.0007276608270636296,0.0003209910415603018,0.0005795690164206383,0.00041397144649920193,0.00043877351623424686,0.0008678686391958877,0.00023314529827700548
28,0.00442113363347478,0.0012643988595531994,0.0024674970613524877,0.0025380384216667725,0.0004587013559499607,0.0021182020012887803,0.004683404978091339,0.025826476818233367,0.7859794127891782,0.0002980746813436527,0.006294033580525604,0.0047576478956840775,0.004045062423702249,0.000286487407120257,0.006205375910310822,0.0012033128428826886,0.0027136914888027893,0.0007425242267204895,0.0016113306823794847,0.0024118770033333486,0.00010197597935541707,0.0031082356672854344,0.00016176970203866394,0.0030630638311309323,0.00091382499299722,0.00027125724656001075,9.12494956136381e-05,0.00011334601263799511,0.0002188572589532174,0.0002912218043116188,0.0001962676653124395,0.00019531453458463143,0.001593602613051572,0.007146092636529509,0.0021614502703813506,0.0009181715563754006,0.0006051552992630932,0.00023282843650190057,0.00026020798930091054,0.0012140645931623614,0.005880762789744993,8.991812266754987e-05,0.001043818476639654,0.00011725839828597018,0.0019454493135824236,0.00023168973258350748,0.00036586933580630714,0.0022703610629676092,0.0025050280852331242,0.0001530695888812315,0.0006079819000910049,5.009311186049734e-05,0.0009791799690354365,0.0009013541475933832,0.000688597089074156,0.004579914936436422,0.004618144002555206,0.0003139332115751293,9.043735959725421e-05,0.0001246319409591533,0.0009606602263326878,0.001473794479986744,0.001629562229549631,0.0007443287949427545,0.0009515717785302238,0.0016910792218954606,0.00039589420913566835,0.00033257382320107205,0.0006696108588389644,0.0017439721621078283,0.00018886832890054273,0.00011764660114300977,0.002896937495384152,0.00028312885417281744,0.0019491707111574893,0.0018286908298345754,0.00013881303813319726,0.000594716085532175,0.002832284380921105,3.7405086823018744e-05,0.00018207946124184713,0.00020681387732082843,0.0036332114562158606,0.0018203954442928836,0.003551137889793093,0.0034432414215059513,0.0021058746254825986,0.0009197249128966263,0.0004866676115498383,0.002437456990125128,0.0006560592919337042,0.0029538727605628776,0.0014131424259171141,0.0025859574077373624,0.037440858247292284,0.003197517149255348,7.669886056063358e-05,0.00012214755655226125,0.0005642991911291144
